Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,SMA_200,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ATR_14,daily_return,Golden_Cross,Death_Cross,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish
2009-02-10,2.9340243339538574,3.0743818387098165,2.9109313004523463,3.038992995670997,849060800,AAPL,2.712329864501953,,,57.22155614770058,,,,3.1204867540975885,2.9395421504974366,2.7585975468972848,0.11384645485422722,-4.565381746925967,0,0,0,0,0,0
2009-02-11,2.9037322998046875,2.948418771182084,2.872241787711885,2.890236823677585,674973600,AAPL,2.7259907960891723,,,55.43968811454227,,,,3.0929052401889137,2.9591562747955322,2.825407309402151,0.11115577832679666,-1.032439772179694,0,0,0,0,0,0
2009-02-12,2.977210998535156,2.991606829853187,2.874041841779786,2.874041841779786,817188400,AAPL,2.746894598007202,,,58.791790815525694,,,,3.0922225403865493,2.976011371612549,2.8598002028385485,0.11161357902298268,2.5304914897082753,0,0,0,0,0,0
2009-02-13,2.9739110469818115,2.997303986085087,2.942720261299045,2.968812054564063,608977600,AAPL,2.7705575466156005,,,58.57866338802721,,,,3.087937094615251,2.972652053833008,2.857367013050765,0.10754001800605832,-0.11084036552894139,0,0,0,0,0,0
2009-02-17,2.835052013397217,2.9103296286596696,2.827554684056721,2.9052314366996623,678238400,AAPL,2.7888520121574403,,,50.31338561257439,,,,3.0296382025870088,2.9247861385345457,2.8199340744820827,0.11031261407170347,-4.669239644054624,0,0,0,0,0,0
2009-02-18,2.8302550315856934,2.874641596048768,2.780770272833597,2.8506492102246623,684779200,AAPL,2.8130997896194456,,,50.05065758807306,,,,3.0319060172684567,2.904032278060913,2.776158538853369,0.10913823615337973,-0.169202603298102,0,0,0,0,0,0
2009-02-19,2.71838903427124,2.826656203984008,2.7024934133205183,2.800264475917614,922804400,AAPL,2.824811351299286,,,44.24794956020906,,,,3.0629891645876426,2.8669636249542236,2.6709380853208047,0.11046847773279368,-3.95250590727787,0,0,0,0,0,0
2009-02-20,2.7351834774017334,2.7711725545464363,2.6692026684204944,2.681199361155109,750316000,AAPL,2.8290701031684877,,,45.27376375566412,0.049637744539698936,0.0853092576433947,-0.03567151310369576,3.000829511671886,2.818558120727539,2.636286729783192,0.1098614354751614,0.6178086697217644,0,0,0,0,0,0
2009-02-23,2.607722043991089,2.759176733818222,2.5945262784481256,2.748680024781725,786982000,AAPL,2.826955783367157,,,39.35530037178746,0.028594779078100263,0.07396636193033582,-0.045371582852235554,2.912716896728964,2.7453203201293945,2.577923743529825,0.11377493689622818,-4.660068856942845,0,0,0,0,0,0
2009-02-24,2.70669174194336,2.7258860513812686,2.6092212086814053,2.622716888417309,807105600,AAPL,2.827870488166809,,,45.33128362227152,0.019677277438246765,0.06310854503191801,-0.04343126759367125,2.861555660261873,2.719648265838623,2.577740871415373,0.11408844193151044,3.795254873130527,0,0,0,0,0,0
2009-02-25,2.7339835166931152,2.7867677655586607,2.676700908296421,2.694995665234189,833053200,AAPL,2.8285153031349184,,,46.88561250297419,0.014643510008846228,0.05341553802730366,-0.03877202801845743,2.795431377017218,2.7003939628601072,2.6053565487029964,0.11380118588370537,1.0083074598720376,0,0,0,0,0,0
2009-02-26,2.674901247024536,2.786767601690721,2.668003549256416,2.7591758095591192,629868400,AAPL,2.8210025310516356,,,43.97100230008865,0.0058196819922060605,0.04389636682028414,-0.03807668482807808,2.7865139398640144,2.6916964054107666,2.596878870957519,0.11415567635160535,-2.1610324022743876,0,0,0,0,0,0
2009-02-27,2.6785004138946533,2.7381823609699323,2.629314772539612,2.637112623132673,706658400,AAPL,2.8154691815376283,,,44.198572656774246,-0.0008727817120148806,0.034942537113824335,-0.035815318825839215,2.7646372908866117,2.6803597927093508,2.59608229453209,0.11377795578579927,0.13455326151277092,0,0,0,0,0,0
2009-03-02,2.637411594390869,2.7351828145783923,2.629314028969135,2.642810305024992,770929600,AAPL,2.812185084819794,,,42.096465574032194,-0.009383959312923018,0.02607723782847486,-0.03546119714139788,2.751230789536442,2.6862977027893065,2.621364616042171,0.11321301505890342,-1.5340232650567054,0,0,0,0,0,0
2009-03-03,2.6503071784973145,2.721386151985095,2.6356116364164595,2.667102140935933,724340400,AAPL,2.807476484775543,,,43.012534124868694,-0.014916613580779448,0.017878467546623998,-0.032795081127403446,2.741437290459139,2.6750207901000977,2.6086042897410566,0.11125312223817001,0.48894848774727606,0,0,0,0,0,0
2009-03-04,2.7342824935913086,2.7822682488792743,2.6826983322126337,2.7045914889487936,741403600,AAPL,2.8047622442245483,,,48.70373543380989,-0.012382438785068839,0.01182628628028543,-0.02420872506535427,2.741709515508046,2.675080585479736,2.608451655451426,0.11273226139129786,3.168512532256984,0,0,0,0,0,0
2009-03-05,2.6644036769866943,2.755276197531636,2.6527077055553656,2.7129890682572024,706899200,AAPL,2.797699344158173,,,44.70299981221395,-0.01583024232059138,0.006294980560110067,-0.02212522288070145,2.7401595937140035,2.672981071472168,2.605802549230332,0.11200627786165306,-2.55565461024595,0,0,0,0,0,0
2009-03-06,2.558236122131348,2.6512082760696827,2.4691622921753056,2.649408572188176,1011147200,AAPL,2.7809643745422363,,,39.40663501908684,-0.026820317930095428,-0.00032807913793103227,-0.026492238792164394,2.761655965148992,2.6489282131195067,2.5362004610900213,0.11795164264377703,-3.9846647778018496,0,0,0,0,0,0
2009-03-09,2.492555618286133,2.6272152933245274,2.4763610838551,2.524646571730792,698297600,AAPL,2.756056773662567,,,36.52363552355412,-0.04036460177214485,-0.008335383664773797,-0.032029218107371055,2.789680411082551,2.6199570178985594,2.450233624714568,0.12030182598846635,-2.5674136674489145,0,0,0,0,0,0
2009-03-10,2.6581056118011475,2.674300942415701,2.5300437543429832,2.545338932821416,844258800,AAPL,2.7352429747581484,,,47.04070586587382,-0.037309957416175266,-0.014130298415054091,-0.023179659001121174,2.792465954568393,2.621516704559326,2.450567454550259,0.12469064728425935,6.6417773108246925,0,0,0,0,0,0
2009-03-11,2.7795701026916504,2.821257810048632,2.686598134418269,2.6934958324744542,846372800,AAPL,2.727520263195038,,,53.17126404248636,-0.024802057779449882,-0.01626465028793325,-0.008537407491516633,2.827315920132178,2.6305742263793945,2.433832532626611,0.12743790092448973,4.569588595398133,0,0,0,0,0,0
2009-03-12,2.889636754989624,2.8965352534083006,2.759175730869412,2.786167887817669,768457200,AAPL,2.7268154859542846,,,57.924390339403764,-0.005939531011471377,-0.014199626432640874,0.008260095421169497,2.964351985699662,2.6756208419799803,2.3868896982602985,0.1281465881826611,3.959844444699856,0,0,0,0,1,0
2009-03-13,2.877040386199951,2.9151298832656747,2.849448795472044,2.8881377267135964,601168400,AAPL,2.7218069553375246,,,57.20873558408791,0.007901650353569156,-0.009779371075398868,0.017681021428968026,3.0369323900027902,2.739381694793701,2.441830999584612,0.12368476672630177,-0.4359153020850215,0,0,0,0,0,0
2009-03-16,2.8617446422576904,2.920826937212995,2.8245555050337323,2.8950348553512395,797244000,AAPL,2.7161986351013185,2.7331735849380494,,56.29912881148721,0.017435660164362154,-0.004336364827446663,0.021772024991808817,2.9863321613040226,2.813219499588013,2.640106837872003,0.12172667140151328,-0.5316485655060155,0,0,0,0,0,0
2009-03-17,2.988907814025879,2.989807165524587,2.85124837266008,2.8563473673103683,786646000,AAPL,2.7238914251327513,2.7385180139541627,,61.74486397646317,0.034850699670971874,0.003501048072237045,0.03134965159873483,3.0131858840094887,2.879379940032959,2.7455739960564296,0.12292896579172709,4.443554113474879,0,0,0,0,0,0
2009-03-18,3.044689655303955,3.103472027238185,2.9907063591741787,2.99640398534202,796037200,AAPL,2.7346131563186646,2.7426807498931884,,63.871682047585644,0.05254763591433331,0.0133103656406563,0.039237270273677016,3.0757570122275264,2.9324038505554197,2.789050688883313,0.12233148346462559,1.8662951401950956,0,0,0,0,0,0
2009-03-19,3.047689914703369,3.0950752430754163,3.006601848129248,3.054587611694504,500180800,AAPL,2.751078200340271,2.7478392124176025,,63.9876512529325,0.06605326037715598,0.023858944587956236,0.04219431578919974,3.1243974069414513,2.964014482498169,2.803631558054887,0.11991304857045007,0.0985407295678753,0,0,0,0,0,0
2009-03-20,3.0467898845672607,3.092376514935955,3.016199520153786,3.061785349675189,695587200,AAPL,2.7666585206985475,2.7541853332519532,,63.92136493299184,0.07581004910067879,0.03424916549050075,0.04156088361017804,3.1412896022491674,2.997964382171631,2.8546391620940943,0.11678904472842999,-0.02953155213614167,0,0,0,0,0,0
2009-03-23,3.228835105895996,3.243830567371206,3.051588422911704,3.080379276486674,666397200,AAPL,2.7977141737937927,2.7631586503982546,,70.56366375870776,0.09711245052452666,0.04682182249730593,0.05029062802722073,3.235021199459942,3.071382474899292,2.9077437503386423,0.1225213045909668,5.974984433644059,0,0,0,1,0,0
2009-03-24,3.1940455436706543,3.2822192215800694,3.160756127183726,3.189846901976388,640612000,AAPL,2.8220818638801575,2.772707781791687,,67.98762413013448,0.10992043584404376,0.059441545166653495,0.05047889067739027,3.2756274251679827,3.1124100208282472,2.949192616488512,0.12244571814849371,-1.0774648157725553,0,0,0,0,0,0
2009-03-25,3.193746328353882,3.249829667067901,3.114870273913673,3.2264369164776325,646618000,AAPL,2.845070004463196,2.7834025716781614,,67.96464286158604,0.11867865860934668,0.07128896785519213,0.04738969075415454,3.2994113551412028,3.1422213554382323,2.985031355735262,0.12333955207747474,-0.00936791015285765,0,0,0,0,0,0
2009-03-26,3.295116424560547,3.298414914354123,3.22643676165679,3.233933893602784,616252000,AAPL,2.8760807633399965,2.7966946268081667,,71.48169324602422,0.132274554107374,0.08348608510562851,0.04878846900174548,3.3543906537381565,3.191706657409668,3.0290226610811795,0.12200591164338662,3.1740184029867224,0,0,0,1,0,0
2009-03-27,3.204543113708496,3.254928025773892,3.191047433986047,3.2459309059589256,492872800,AAPL,2.9023828983306883,2.8096027898788454,,64.65193095273402,0.1341939852802252,0.09362766514054785,0.04056632013967734,3.2995162863159284,3.223257303237915,3.1469983201599017,0.120724702995609,-2.74871352577869,0,0,0,0,0,0
2009-03-30,3.13376522064209,3.149360123518083,3.0773819546053787,3.134364855188816,502796000,AAPL,2.9272005796432494,2.82226505279541,,59.840358661397154,0.12852243720487966,0.10060661955341421,0.027915817651465447,3.3079326890881675,3.2042433261871337,3.1005539632861,0.12118444986043102,-2.208673453748533,0,0,0,0,0,0
2009-03-31,3.152658224105835,3.222537140743519,3.14905901693043,3.1625546924086807,570080000,AAPL,2.9523181319236755,2.835934963226318,,60.681540838098044,0.12412140765344182,0.10530957717341974,0.01881183048002208,3.3078722550061306,3.19596586227417,3.0840594695422094,0.11886926916335946,0.6028850961551591,0,0,0,0,0,0
2009-04-01,3.259726285934448,3.2690231199756776,3.1157688100363323,3.121767154988959,589372000,AAPL,2.9785903215408327,2.8542234992980955,,65.13805663082435,0.12779986057065518,0.10980763385286682,0.017992226717788357,3.3319416412209675,3.2091618537902833,3.086382066359599,0.1213253435045013,3.396120169638106,0,0,0,0,0,0
2009-04-02,3.380290269851685,3.4414721989343904,3.2924165014129607,3.3032133242047217,812366800,AAPL,3.014384651184082,2.8721461486816406,,69.350761043731,0.13884307042716193,0.11561472116772584,0.023228349259436093,3.4034860472707202,3.226196622848511,3.0489071984263014,0.12564109846846142,3.6985922541246774,0,0,0,0,0,0
2009-04-03,3.478661298751831,3.482860141217805,3.404583723077572,3.4246773826031345,636241200,AAPL,3.060405910015106,2.888719205856323,,72.29272603490212,0.15376016227341482,0.12324380938886363,0.030516352884551193,3.5456419630661946,3.281020259857178,3.016398556648161,0.12399315367543703,2.910135551893367,0,0,0,1,0,0
2009-04-06,3.5524392127990723,3.561436331578804,3.397385168583417,3.447170640661461,658064400,AAPL,3.113400089740753,2.9067678213119508,,74.2862738695574,0.16958050757811138,0.13251114902671318,0.0370693585513982,3.6538328005817724,3.364755058288574,3.075677315995376,0.12685444005543348,2.1208708670117815,0,0,0,1,0,0
2009-04-07,3.448970317840576,3.499055709742593,3.4246774151941985,3.4948568672366607,536580800,AAPL,3.152943325042725,2.9219792747497557,,67.00498746023852,0.17178889467110636,0.14036669815559183,0.03142219651551453,3.622016260575296,3.4240174770355223,3.2260186934957487,0.12691925130896492,-2.912615494888926,0,0,0,0,0,0
2009-04-08,3.488558292388916,3.502653604411718,3.436373884311088,3.4618660535479746,455630000,AAPL,3.188392734527588,2.9373286962509155,,68.28581667926912,0.1747194193413133,0.1472372423927361,0.027482176948577186,3.581874919151317,3.469783878326416,3.3576928375015154,0.12258785622265529,1.1478200999168298,0,0,0,0,0,0
2009-04-09,3.586028814315796,3.5989248568753527,3.5377429332958226,3.55153952853862,530756800,AAPL,3.2232123374938966,2.9525461387634278,,71.24548885591481,0.18279973620995849,0.15434974115618058,0.028449995053777904,3.611901330177068,3.5109315872192384,3.409961844261409,0.12171490681292539,2.794005825831669,0,0,0,1,0,0
2009-04-13,3.605522871017456,3.628316185255436,3.568934161910498,3.599224607755696,389236400,AAPL,3.2596364617347717,2.9688732481002806,,71.81207608955692,0.18860236236860262,0.161200265398665,0.027402096969937617,3.6543919332098875,3.536303901672363,3.418215870134839,0.11726255799378346,0.5436112678135263,0,0,0,1,0,0
2009-04-14,3.5482401847839355,3.604024000077753,3.516449752776594,3.586028962612896,454622000,AAPL,3.293961238861084,2.9857761812210084,,67.5971038406442,0.1864297057578166,0.16624615347049532,0.02018355228732127,3.6531401912207864,3.5354640960693358,3.417788000917885,0.1152490265828605,-1.588748380823768,0,0,0,0,0,0
2009-04-15,3.5281460285186768,3.5464401798419813,3.471762787034596,3.5149492691525084,412882400,AAPL,3.320923149585724,3.0014495182037355,,66.13077316393138,0.1809999742295414,0.16919691762230454,0.01180305660723685,3.634380889708669,3.551299238204956,3.468217586701243,0.11247962452332327,-0.5663133051541869,0,0,0,0,0,0
2009-04-16,3.642411231994629,3.693395556065461,3.562634855727158,3.574631544142424,593446000,AAPL,3.3508092284202577,3.0185263967514038,,70.10240506335647,0.18379840622422172,0.17211721534268798,0.011681190881533743,3.6633546328053086,3.582069826126099,3.500785019446889,0.11624890331071334,3.2386755693308844,0,0,0,1,0,0
2009-04-17,3.701494693756104,3.726387431027832,3.60642330534098,3.634314815405359,497495600,AAPL,3.383499467372894,3.0364430570602416,,71.93499560695342,0.18860955181670436,0.17541568263749124,0.013193869179213114,3.73114451273402,3.60516300201416,3.4791814912943,0.1165142763375804,1.6220975062478216,0,0,0,1,0,0
2009-04-20,3.613921403884888,3.688599226970684,3.5737332773403168,3.65081043937489,466466000,AAPL,3.4118560433387755,3.050862774848938,,65.5240736129826,0.18324366781178103,0.1769812796723492,0.006262388139431835,3.733022419574266,3.6068427085876467,3.4806629976010273,0.11731764348602373,-2.365889920602604,0,0,0,0,0,0
2009-04-21,3.651707887649536,3.663105142139273,3.556936451113613,3.5656336498459003,470685600,AAPL,3.432999682426453,3.0640827798843384,,66.89502796652478,0.1799656871075337,0.1775781611593861,0.0023875259481475897,3.7418661742710984,3.627536249160767,3.513206324050435,0.1165212897388549,1.0455812271962683,0,0,0,0,0,0
2009-04-22,3.644212007522583,3.759377853974713,3.634914170331183,3.677801945965208,938767200,AAPL,3.4555080056190492,3.0754793882369995,,66.33152286240016,0.1747486156384368,0.17701225205519625,-0.002263636416759446,3.707632253478043,3.650749444961548,3.593866636445053,0.11708860358918881,-0.20527052977882265,0,0,0,0,0,1
2009-04-23,3.760876178741455,3.814860487993383,3.704193014408173,3.797465686273932,945156800,AAPL,3.483864498138428,3.0920164251327513,,70.49704193471922,0.17797627283949957,0.1772050562120569,0.0007712166274426724,3.777577880620742,3.674442434310913,3.571306988001084,0.12091430908073246,3.2013552169316117,0,0,0,1,1,0
2009-04-24,3.715890645980835,3.753079592223005,3.687999136511033,3.738084126884772,540764000,AAPL,3.5049032092094423,3.1082595920562746,,67.05212879553477,0.17488825495242555,0.17674169596013062,-0.00185344100770507,3.7840580521959937,3.6773216247558596,3.5705851973157254,0.11748307573428171,-1.196145010434091,0,0,0,0,0,1
2009-04-27,3.7407824993133545,3.748880265779243,3.67870082434568,3.6858992394056247,480690000,AAPL,3.531715178489685,3.1235310220718384,,67.9843912505091,0.172461514082213,0.1758856595845471,-0.0034241455023341083,3.796629048168003,3.7026938438415526,3.608758639515102,0.1141042447128018,0.6698758306960206,0,0,0,0,0,0
2009-04-28,3.715890645980835,3.785169944106135,3.696696338229274,3.699395193642762,455856800,AAPL,3.5608214497566224,3.138370614051819,,65.97405503504507,0.16660917308805967,0.17403036228524962,-0.0074211891971899535,3.794425165064737,3.7155303955078125,3.636635625950888,0.11227348479594887,-0.6654183539697489,0,0,0,0,0,0
2009-04-29,3.7530810832977295,3.804365362883679,3.713792700239876,3.744383878124145,458110800,AAPL,3.590842592716217,3.156731195449829,,67.51945713376021,0.16309208413970788,0.17184270665614126,-0.008750622516433382,3.7745464166765297,3.737304210662842,3.700062004649154,0.11072342607079558,1.0008485410387458,0,0,0,0,0,0
2009-04-30,3.773773193359375,3.8088623152450913,3.7464815206403888,3.78546916689766,498489600,AAPL,3.6165449380874635,3.175601558685303,,68.37995917858139,0.16012858352537895,0.1694998820299888,-0.009371298504609854,3.7843790947822433,3.739883613586426,3.6953881323906086,0.10727038096607465,0.5513366112374074,0,0,0,0,0,0
2009-05-01,3.816060543060303,3.837354271551657,3.7728732514602696,3.7728732514602696,397516000,AAPL,3.6383334517478945,3.197554988861084,,70.12204621660933,0.15935527523074677,0.1674709606701404,-0.008115685439393616,3.8274173425835962,3.7599175930023194,3.6924178434210426,0.10421399804645413,1.120558855400744,0,0,0,1,0,0
2009-05-04,3.9609179496765137,3.966316061558243,3.829257035860029,3.846052007053217,609358400,AAPL,3.6624462842941283,3.2220696783065796,,75.16887664105394,0.16848896897236232,0.16767456233058478,0.0008144066417775375,3.9737406512562172,3.8039446830749513,3.6341487148936853,0.1075026780787031,3.795993406856213,0,0,0,1,1,0
2009-05-05,3.980111360549927,3.984609719364555,3.9324253134718377,3.951319701848822,398255200,AAPL,3.683829891681671,3.2495174646377563,,75.75328564111075,0.17525599292538319,0.16919084844954446,0.006065144475838724,4.0472766337157555,3.8567888259887697,3.6663010182617835,0.10355137292256125,0.4845697668385496,0,0,0,1,0,0
2009-05-06,3.97381329536438,4.003804224264504,3.905433352811236,3.9987060306310775,473538800,AAPL,3.7100720405578613,3.274859895706177,,75.1284516591225,0.17805816326778734,0.17096431141319304,0.007093851854594296,4.076552795467262,3.9009352684020997,3.725317741336937,0.10318133710332604,-0.15823841634112767,0,0,0,1,0,0
2009-05-07,3.8706459999084473,3.970515704795396,3.835855977176028,3.968716200149384,531776000,AAPL,3.729176425933838,3.297593145370483,,65.58534933540085,0.16999457329150225,0.17077036378885488,-0.0007757904973526297,4.05122132070511,3.920309829711914,3.7893983387187173,0.10566533575225645,-2.59617872777973,0,0,0,0,0,1
2009-05-08,3.874543428421021,3.935725361455962,3.786669654305818,3.87004426812192,467964000,AAPL,3.743602156639099,3.321585988998413,,65.76228310662461,0.16205059170092584,0.16902640937126906,-0.006975817670343221,4.029842486984791,3.9320064067840574,3.8341703265833242,0.10876464799496273,0.10069193908888163,0,0,0,0,0,0
2009-05-11,3.8859384059906006,3.927626097441287,3.8124602910448,3.819958621737685,404658800,AAPL,3.7576229333877564,3.345734748840332,,66.3076869525196,0.15488894517025908,0.16619891653106705,-0.011309971360807969,4.01550667148201,3.917010498046875,3.81851432461174,0.10922187359507161,0.29409858942330835,0,0,0,0,0,0
2009-05-12,3.7314858436584473,3.890138912705793,3.696396716243095,3.8856401526177926,609481600,AAPL,3.766785216331482,3.3676162338256836,,53.79801368241854,0.13519185023602942,0.15999750327205953,-0.024805653036030106,4.022724435412192,3.867285394668579,3.711846353924966,0.11525903951418778,-3.9746528687651828,0,0,0,0,0,0
2009-05-13,3.5836293697357178,3.719489089979808,3.580329879344574,3.6951957911278273,595971600,AAPL,3.769559383392334,3.3862826776504518,,45.038231148962076,0.10642418705171686,0.149282840027991,-0.04285865297627414,4.023966255959774,3.7892486095428466,3.554530963125919,0.11782310557130818,-3.9624021131959397,0,0,0,0,0,0
2009-05-14,3.687397718429565,3.7047933194450064,3.589927414629721,3.592326352218827,447826400,AAPL,3.7718087077140807,3.405344982147217,,51.06094101326478,0.09095042534098985,0.13761635709059078,-0.04666593174960093,3.9822030459869375,3.7525989532470705,3.5229948605072035,0.11806173729544965,2.895621672547577,0,0,0,0,0,0
2009-05-15,3.671503782272339,3.7374839916929576,3.647210879512652,3.668504208616164,367567200,AAPL,3.7703091621398928,3.4254869842529296,,50.15439166536238,0.07652274333467579,0.1253976343394078,-0.048874891004731996,3.9107038850041413,3.711991024017334,3.513278163030527,0.11607683550151081,-0.43103395323451643,0,0,0,0,0,0
2009-05-18,3.798364400863648,3.7998643874274096,3.646010453251964,3.710791373239153,458841600,AAPL,3.7795313119888307,3.4502895498275756,,56.75413792279597,0.07446688520214462,0.11521148451195515,-0.04074459930981053,3.8359748552387365,3.6944762229919434,3.5529775907451504,0.11877519969250616,3.455276805211227,0,0,0,0,0,0
2009-05-19,3.8223581314086914,3.8781411392724254,3.771073081533136,3.8034637447239006,372422400,AAPL,3.7880638241767883,3.476885600090027,,57.889785114478556,0.07392157445572467,0.10695350250070905,-0.03303192804498438,3.8878302332343884,3.712650680541992,3.537471127849596,0.11793897526727638,0.631685852457653,0,0,0,0,0,0
2009-05-20,3.774972438812256,3.8751428115829234,3.757877553700966,3.827756680596556,388584000,AAPL,3.794601845741272,3.499222936630249,,54.827594618798955,0.06887187033666908,0.09933717606790106,-0.030465305731231976,3.871832200192455,3.7509192943573,3.630006388522145,0.11789085259689645,-1.2396978767390432,0,0,0,0,0,0
